label,mean.hurr_sum,sd.hurr_sum,min.hurr_sum,max.hurr_sum,mean.dhw_mean,sd.dhw_mean,min.dhw_mean,max.dhw_mean,mean.dhw_sd,sd.dhw_sd,min.dhw_sd,max.dhw_sd,mean.sst_mean,sd.sst_mean,min.sst_mean,max.sst_mean,mean.sst_sd,sd.sst_sd,min.sst_sd,max.sst_sd,mean.k490_mean,sd.k490_mean,min.k490_mean,max.k490_mean,mean.k490_sd,sd.k490_sd,min.k490_sd,max.k490_sd,mean.prod_mean,sd.prod_mean,min.prod_mean,max.prod_mean,mean.prod_sd,sd.prod_sd,min.prod_sd,max.prod_sd,mean.rain_mean,sd.rain_mean,min.rain_mean,max.rain_mean,mean.rain_sd,sd.rain_sd,min.rain_sd,max.rain_sd,mean.6_depth,sd.6_depth,min.6_depth,max.6_depth,mean.9_reef,sd.9_reef,min.9_reef,max.9_reef,mean.11_het_hab,sd.11_het_hab,min.11_het_hab,max.11_het_hab,mean.11_het_typ,sd.11_het_typ,min.11_het_typ,max.11_het_typ,mean.12_nursery,sd.12_nursery,min.12_nursery,max.12_nursery,mean.14_pop2000,sd.14_pop2000,min.14_pop2000,max.14_pop2000,mean.14_pop2005,sd.14_pop2005,min.14_pop2005,max.14_pop2005,mean.14_pop2010,sd.14_pop2010,min.14_pop2010,max.14_pop2010,mean.14_pop2015,sd.14_pop2015,min.14_pop2015,max.14_pop2015,mean.14_pop2020,sd.14_pop2020,min.14_pop2020,max.14_pop2020,mean.15_margin,sd.15_margin,min.15_margin,max.15_margin,mean.8_fsas,sd.8_fsas,min.8_fsas,max.8_fsas,mean.16_slope,sd.16_slope,min.16_slope,max.16_slope,mean.23_watpol,sd.23_watpol,min.23_watpol,max.23_watpol,mean.18_river,sd.18_river,min.18_river,max.18_river,mean.22_inorpol,sd.22_inorpol,min.22_inorpol,max.22_inorpol,mean.13_conlob,sd.13_conlob,min.13_conlob,max.13_conlob,mean.13_conyel,sd.13_conyel,min.13_conyel,max.13_conyel,mean.7_mpa,sd.7_mpa,min.7_mpa,max.7_mpa, ,ISLAND,FISHING_ZONE,YEAR
2010-ST. THOMAS-NORTH,0.826086957,0.387553388,0,1,0.921690292,0.016076958,0.90860274,0.953534247,1.476035099,0.029840354,1.449820363,1.52895833,28.05881239,0.014478646,28.04356164,28.08435616,0.99114996,0.002631967,0.986568275,0.994167072,0.053133536,0.001088657,0.051255667,0.05644865,0.014036799,0.003052834,0.012581521,0.02049397,450.7373348,0,450.7373348,450.7373348,111.383712,0,111.383712,111.383712,0.453948767,0.057519195,0.381287662,0.51742464,1.657662552,0.221948193,1.467118684,1.97982668,-12.77391304,13.29019517,-38.799999,11,8.178390913,1.025730966,5.473476,9.081537,5,0,5,5,12.30434783,2.098371286,9,16,0.758798565,1.147552591,0.126895,3.754283,426237.4099,36855.86718,376319.4407,507512.1765,426926.7949,37104.6299,375989.0554,508641.9933,429195.8943,37382.7914,377178.6708,511411.0162,433050.6546,37691.05842,379891.5185,515826.4437,438514.9764,38030.21506,384148.5866,521913.5746,73.2021857,1.28463694,70.764941,75.008804,37.685226,3.033674622,31.445536,41.197422,5.192949565,5.22892292,0.09878,18.48559,10,0,10,10,80.29486122,2.954521313,74.35075,85.43889,0.17000887,0.179591022,0.033227,0.7188,0.043649957,0.119550404,0.005259,0.422229,0.004245043,0.001651365,0.003504,0.007765,16.33325417,2.658365251,11.433288,20.864352, ,ST. THOMAS,NORTH,2010
2011-PR-NORTH,1,0,1,1,0.007716895,0.005724047,0,0.01309589,0.039679249,0.025670103,0,0.063928223,27.63232877,0.111667153,27.50427397,27.76679452,1.222364159,0.01340561,1.202306791,1.239169143,0.054783033,0.020138732,0.038632151,0.094233364,0.024240573,0.017865399,0.00438406,0.056036284,459.8053633,158.0093155,315.1107483,662.4728368,152.6422741,129.2848405,33.79493967,315.2043549,0.144195203,0.029380769,0.098808216,0.179013698,0.706226206,0.29699127,0.389457122,1.101036559,-6.133333417,5.558995084,-17.700001,-0.6,6.5045615,1.960650215,3.447046,9.954212,3.416666667,0.792961461,2,4,8.166666667,1.99240984,5,12,1.248683083,1.585998296,0,5.502464,3349363.598,1186877.116,2002756.428,4886261.011,3307889.094,1173184.278,1974307.154,4826921.629,3270931.356,1161305.151,1948293.176,4774270.183,3238434.266,1151240.551,1924650.877,4728237.922,3210358.297,1143001.137,1903322.442,4688783.239,39.11949858,4.408767881,32.239005,44.3198,98.86967733,36.8803617,57.35029,150.375463,1.358458333,3.500699643,0.06411,12.44428,55,47.00096711,10,100,16.59671717,8.601091212,4.941925,39.977307,22.60657775,20.03254954,6.095829,60.699154,0.067397917,0.077522394,0.004121,0.200524,0.070328167,0.008951426,0.05464,0.087311,41.15337133,16.6396368,22.477902,70.42775, ,PR,NORTH,2011
2011-ST. CROIX-NORTH,0,0,0,0,0.071768037,0.002381398,0.068520548,0.073643836,0.115116699,0.002334878,0.11192821,0.116739751,27.79527306,0.006025804,27.78736986,27.79989041,1.218837132,7.32E-04,1.217868877,1.219973636,0.035290854,0.004153795,0.029782314,0.0385645,0.004979504,0.001070026,0.003535533,0.005767442,291.0216967,7.147819157,281.2559166,295.9045868,33.36142752,5.265184437,26.1678161,36.95823324,0.318794514,0.047914585,0.256273966,0.355657528,1.809695058,0.343523204,1.358181449,2.072439945,-7.3333334,11.97656467,-49.200001,-0.1,7.703280267,3.236886901,3.797353,13.885563,4.933333333,0.25819889,4,5,13.33333333,1.397276262,11,16,6.707639467,5.543363403,0.074919,14.097466,256501.4511,447.6637803,255718.5769,256946.0568,260684.038,501.3808942,259808.0146,261164.9119,265835.7393,563.1260668,264852.7367,266358.2744,272010.2292,633.5756546,270905.284,272580.2719,279272.1162,713.5397095,278028.8892,279896.0593,46.97330487,3.810494405,43.197714,52.032504,29.4044056,1.995773157,26.078033,33.567693,1.67903,4.261888542,0.05494,16.8716,10,0,10,10,136.5825371,6.236148205,128.229916,142.095365,0.549006133,0.191688144,0.239572,0.7166,0.042577133,0.015146991,0.006473,0.06039,0.027190733,3.47E-04,0.02661,0.027557,8.812898667,5.922437163,1.536905,17.481047, ,ST. CROIX,NORTH,2011
2011-ST. THOMAS-NORTH,0,0,0,0,0.045070876,2.48E-04,0.04460274,0.045232877,0.081370882,8.57E-04,0.079763858,0.081935803,27.56677665,0.01476373,27.55167123,27.59342466,1.222193527,0.003602809,1.217661038,1.226533443,0.051696177,0.002265829,0.044616052,0.052800001,0.010323554,0.002112508,0.009258511,0.014619107,387.0448354,0,387.0448354,387.0448354,63.40818729,0,63.40818729,63.40818729,0.566590217,0.067185436,0.495383548,0.657739704,2.097402494,0.045831473,2.043024612,2.150483222,-12.77391304,13.29019517,-38.799999,11,8.178390913,1.025730966,5.473476,9.081537,5,0,5,5,12.30434783,2.098371286,9,16,0.758798565,1.147552591,0.126895,3.754283,426237.4099,36855.86718,376319.4407,507512.1765,426926.7949,37104.6299,375989.0554,508641.9933,429195.8943,37382.7914,377178.6708,511411.0162,433050.6546,37691.05842,379891.5185,515826.4437,438514.9764,38030.21506,384148.5866,521913.5746,73.2021857,1.28463694,70.764941,75.008804,37.685226,3.033674622,31.445536,41.197422,5.192949565,5.22892292,0.09878,18.48559,10,0,10,10,80.29486122,2.954521313,74.35075,85.43889,0.17000887,0.179591022,0.033227,0.7188,0.043649957,0.119550404,0.005259,0.422229,0.004245043,0.001651365,0.003504,0.007765,16.33325417,2.658365251,11.433288,20.864352, ,ST. THOMAS,NORTH,2011
2012-PR-NORTH,0,0,0,0,0,0,0,0,0,0,0,0,27.7892459,0.120696966,27.64278689,27.91685792,1.146303566,0.034717449,1.107283838,1.187819872,0.05267684,0.014845125,0.041246879,0.087875,0.021197208,0.014568512,0.013664531,0.061002869,386.7381908,88.60705485,314.6111679,508.1094119,95.29094588,50.22845367,53.1186611,201.0954901,0.127017757,0.068813177,0.059125682,0.220040978,0.530143368,0.096003168,0.29674557,0.584745044,-7.1800001,5.517809761,-17.700001,-1,6.8475764,1.953840352,3.447046,9.954212,3.3,0.823272602,2,4,7.7,1.702938637,5,10,1.0847172,1.677296459,0,5.502464,3051074.23,1062111.412,2002756.428,4414689.942,3013424.929,1050558.699,1974307.154,4361595.987,2979869.041,1040687.628,1948293.176,4314663.834,2950353.363,1032504.286,1924650.877,4273838.362,2924839.195,1026024.198,1903322.442,4239090.561,38.7006017,4.734744086,32.239005,44.3198,89.7076507,33.09972648,57.35029,141.014734,1.509437,3.8499478,0.06411,12.44428,46,46.47580015,10,100,17.0463393,9.044515033,4.941925,39.977307,22.8979633,21.95573238,6.095829,60.699154,0.0577746,0.071567538,0.004121,0.160728,0.0680964,0.007562505,0.05464,0.083523,43.7493546,16.91950304,26.96182,70.42775, ,PR,NORTH,2012
2012-ST. CROIX-NORTH,0,0,0,0,0.167106557,0.021764419,0.105163934,0.173989071,0.285438186,0.038008757,0.177263369,0.29745761,27.83289617,0.001382416,27.82896175,27.83333333,1.1148642,2.67E-04,1.114779828,1.11562355,0.037146083,0.002542209,0.029910829,0.03795,0.011449737,0.002174714,0.005260393,0.012137442,281.3895022,0,281.3895022,281.3895022,61.74838625,0,61.74838625,61.74838625,0.328178954,0.021786019,0.266174858,0.335068297,1.940494967,0.099371034,1.657680047,1.971918847,-6,1.943078886,-10.6,-3.8,9.5687996,2.166229843,6.374247,13.885563,4.9,0.316227766,4,5,13.9,1.197219,12,16,9.9517354,3.564517049,1.310305,14.097466,256796.1987,107.8065218,256521.9692,256946.0568,261015.5546,108.5556857,260738.7809,261164.9119,266209.395,109.3216872,265930.045,266358.2744,272431.8476,110.1045408,272149.8888,272580.2719,279748.0675,110.9041852,279463.4672,279896.0593,44.578835,1.86105622,43.197714,49.779616,29.5891417,2.448321091,26.078033,33.567693,0.649119,0.821633505,0.06108,2.64759,10,0,10,10,140.5720475,2.721946978,132.887612,142.095365,0.678152,0.034627775,0.628544,0.7166,0.0336707,0.00961655,0.006473,0.037654,0.0270076,2.74E-04,0.02661,0.027178,4.9768821,2.314049488,1.536905,8.203063, ,ST. CROIX,NORTH,2012
2012-ST. THOMAS-NORTH,0,0,0,0,0.268638632,0.029566316,0.245437158,0.312240437,0.454736008,0.048442365,0.416362856,0.526152649,27.72388572,0.01385095,27.70806011,27.74677596,1.218402339,0.00374429,1.211599866,1.221918845,0.046611535,0.001632825,0.04584,0.052126444,0.011280915,5.25E-04,0.011015806,0.012684614,394.6523348,0,394.6523348,394.6523348,73.84711288,0,73.84711288,73.84711288,0.34630137,0.040183027,0.292663927,0.37911201,1.075085972,0.057250298,1.001373792,1.13478843,-12.77391304,13.29019517,-38.799999,11,8.178390913,1.025730966,5.473476,9.081537,5,0,5,5,12.30434783,2.098371286,9,16,0.758798565,1.147552591,0.126895,3.754283,426237.4099,36855.86718,376319.4407,507512.1765,426926.7949,37104.6299,375989.0554,508641.9933,429195.8943,37382.7914,377178.6708,511411.0162,433050.6546,37691.05842,379891.5185,515826.4437,438514.9764,38030.21506,384148.5866,521913.5746,73.2021857,1.28463694,70.764941,75.008804,37.685226,3.033674622,31.445536,41.197422,5.192949565,5.22892292,0.09878,18.48559,10,0,10,10,80.29486122,2.954521313,74.35075,85.43889,0.17000887,0.179591022,0.033227,0.7188,0.043649957,0.119550404,0.005259,0.422229,0.004245043,0.001651365,0.003504,0.007765,16.33325417,2.658365251,11.433288,20.864352, ,ST. THOMAS,NORTH,2012
2013-PR-NORTH,0,0,0,0,0.067660274,0.03202131,0,0.101260274,0.121766266,0.056444651,0,0.179083597,27.61947123,0.136189232,27.45331507,27.76147945,1.062687024,0.033075048,1.028447033,1.101627279,0.048766304,0.00618711,0.038337346,0.060615182,0.013964617,0.002643373,0.011727557,0.020070006,398.8765252,62.22943249,332.4564196,489.3932495,80.10332826,30.95872285,46.26070789,143.4252254,0.153163011,0.071424721,0.096068494,0.255876708,0.682287402,0.119135939,0.584087165,0.852881003,-7.1800001,5.517809761,-17.700001,-1,6.8475764,1.953840352,3.447046,9.954212,3.3,0.823272602,2,4,7.7,1.702938637,5,10,1.0847172,1.677296459,0,5.502464,3051074.23,1062111.412,2002756.428,4414689.942,3013424.929,1050558.699,1974307.154,4361595.987,2979869.041,1040687.628,1948293.176,4314663.834,2950353.363,1032504.286,1924650.877,4273838.362,2924839.195,1026024.198,1903322.442,4239090.561,38.7006017,4.734744086,32.239005,44.3198,89.7076507,33.09972648,57.35029,141.014734,1.509437,3.8499478,0.06411,12.44428,46,46.47580015,10,100,17.0463393,9.044515033,4.941925,39.977307,22.8979633,21.95573238,6.095829,60.699154,0.0577746,0.071567538,0.004121,0.160728,0.0680964,0.007562505,0.05464,0.083523,43.7493546,16.91950304,26.96182,70.42775, ,PR,NORTH,2013
2013-ST. CROIX-NORTH,0,0,0,0,0.271624658,0.050954071,0.239671233,0.353671233,0.478444796,0.086091194,0.424321568,0.61645183,27.68466438,6.80E-04,27.68273973,27.68506849,1.05805958,0.002474041,1.056577155,1.062195396,0.040129723,0.005257547,0.031770462,0.0468,0.005572011,0.00133666,0.004412388,0.007748549,321.1335808,14.69900646,301.8235817,342.2640762,63.23658714,2.993774703,59.63484435,67.77996885,0.321176023,0.011137485,0.314410953,0.350534233,1.625637706,0.065835863,1.590427533,1.85067457,-7.24500005,10.31965316,-49.200001,-0.1,9.3637479,4.106094864,3.797353,16.776189,4.95,0.223606798,4,5,14,1.685854461,11,16,9.0029724,6.286799982,0.074919,17.707775,256171.9398,774.779016,254513.3059,256946.0568,260359.6576,793.4347811,258709.5756,261164.9119,265517.786,816.8656051,263880.0673,266358.2744,271700.1121,846.3066859,270078.9061,272580.2719,278971.3805,883.147389,277371.2446,279896.0593,45.95052955,3.746094929,42.323794,52.032504,28.692341,2.14841929,25.538168,33.567693,1.389436,3.705418234,0.01069,16.8716,10,0,10,10,138.3063195,6.171300659,128.229916,144.195953,0.5583583,0.165667388,0.239572,0.7166,0.04134635,0.013184777,0.006473,0.06039,0.02704555,3.94E-04,0.02661,0.027557,7.1173768,5.916546902,0.997391,17.481047, ,ST. CROIX,NORTH,2013
2013-ST. THOMAS-NORTH,0,0,0,0,0.427079452,0.010839025,0.420931507,0.450821918,0.739518238,0.019201929,0.728509096,0.781567447,27.50645936,0.013143999,27.48912329,27.5290137,1.117571224,0.004549757,1.111698588,1.123987114,0.058877427,0.003068314,0.051477124,0.0603,0.005934709,0.004794501,7.07E-04,0.016164953,432.4662501,0,432.4662501,432.4662501,113.3234739,0,113.3234739,113.3234739,0.58369131,0.06343912,0.526219165,0.669452036,2.420597524,0.355959843,1.950533906,2.854109013,-12.15666667,13.66419137,-38.799999,11,8.536854567,1.240005058,5.473476,10.912277,5,0,5,5,12.36666667,2.008316044,9,16,0.982415833,1.183800102,0.126895,3.754283,430549.882,34706.19775,376319.4407,507512.1765,431304.804,34941.55943,375989.0554,508641.9933,433643.1575,35205.02167,377178.6708,511411.0162,437571.0482,35497.24836,379891.5185,515826.4437,443112.5463,35818.97742,384148.5866,521913.5746,73.25497873,1.318272969,70.764941,75.008804,37.19670423,2.97240468,31.445536,41.197422,5.432168333,5.546616019,0.03423,18.48559,10,0,10,10,79.6282156,2.933668362,74.35075,85.43889,0.163796633,0.194751412,0.033227,0.7188,0.0355096,0.1052382,0.005259,0.422229,0.004924333,0.002042993,0.003504,0.007765,16.81190377,2.596772076,11.433288,20.864352, ,ST. THOMAS,NORTH,2013
2014-PR-NORTH,0,0,0,0,0.010142857,0.014134124,0,0.029178082,0.020668099,0.028801103,0,0.059456176,27.64845597,0.136394874,27.51827397,27.83128767,0.954644969,0.028832662,0.921018029,0.987011268,0.051055842,0.014461924,0.034812224,0.089057142,0.020530034,0.014218758,0.006945622,0.058742868,369.8335412,70.30345635,295.2069995,502.2137477,79.34419106,36.26524488,42.19842776,164.6161985,0.16175929,0.061574907,0.107945202,0.266643825,0.795867488,0.186864786,0.573995898,1.084188847,-5.807142929,5.193704099,-17.700001,-0.6,6.894627714,2.06007686,3.447046,9.954212,3.357142857,0.744946344,2,4,8.285714286,1.857565463,5,12,1.619230571,1.742677198,0,5.502464,3453764.794,1123560.594,2002756.428,4886261.011,3411577.799,1110894.236,1974307.154,4826921.629,3374093.83,1099962.38,1948293.176,4774270.183,3341259.106,1090767.447,1924650.877,4728237.922,3313037.687,1083321.443,1903322.442,4688783.239,39.75190336,4.363179219,32.239005,44.3198,101.9793499,34.83373893,57.35029,150.375463,1.189218571,3.248887224,0.06411,12.44428,61.42857143,46.21973319,10,100,16.75955993,7.92420076,4.941925,39.977307,25.32364921,19.67913179,6.095829,60.699154,0.058358357,0.074920923,0.004121,0.200524,0.068804,0.009100073,0.05464,0.087311,45.14983171,18.37136056,22.477902,70.42775, ,PR,NORTH,2014
2014-ST. CROIX-NORTH,0,0,0,0,0,0,0,0,0,0,0,0,27.61268977,7.74E-04,27.61232877,27.61558904,0.95430089,5.89E-04,0.953863343,0.956080596,0.037813929,0.003295712,0.030711793,0.040675001,0.008487572,0.001718821,0.005569662,0.010033053,291.9715793,5.093086216,272.2075017,293.2068342,41.37166269,2.560891975,31.43394211,41.99277022,0.623281223,0.046480816,0.580767121,0.671109589,3.054428286,0.562737297,2.539715485,3.633480187,-4.605882353,2.989245429,-10.6,2,8.622521647,2.033842134,6.374247,13.885563,4.764705882,0.437237316,4,5,13.58823529,1.175735064,12,16,7.526499647,4.260220824,1.310305,14.097466,256857.8636,110.9472061,256521.9692,256946.0568,261077.0129,111.1838031,260738.7809,261164.9119,266270.656,111.4404767,265930.045,266358.2744,272492.9208,111.7171737,272149.8888,272580.2719,279808.9622,112.0137634,279463.4672,279896.0593,45.69232506,2.279875695,43.197714,49.779616,31.19206129,2.700633988,26.078033,33.869151,0.98545,0.932346295,0.06108,3.37198,10,0,10,10,138.7395212,3.456530455,132.887612,142.095365,0.672478824,0.029486166,0.628544,0.7166,0.034420235,0.007271288,0.006473,0.037654,0.027077765,2.23E-04,0.02661,0.027178,6.575857118,2.628798346,1.536905,9.285282, ,ST. CROIX,NORTH,2014
2014-ST. THOMAS-NORTH,0,0,0,0,0.005342466,0,0.005342466,0.005342466,0.027837943,0,0.027837943,0.027837943,27.62328858,0.013699024,27.60306849,27.64290411,0.991862804,0.001856119,0.988263159,0.993627447,0.060120311,0.008240287,0.048080684,0.066600002,0.015028414,0.005466745,0.01131371,0.024413276,412.2544149,0,412.2544149,412.2544149,71.31723202,0,71.31723202,71.31723202,0.774937879,0.088832467,0.708726012,0.898287648,2.531949928,0.031763459,2.49533633,2.576453485,-12.15666667,13.66419137,-38.799999,11,8.536854567,1.240005058,5.473476,10.912277,5,0,5,5,12.36666667,2.008316044,9,16,0.982415833,1.183800102,0.126895,3.754283,430549.882,34706.19775,376319.4407,507512.1765,431304.804,34941.55943,375989.0554,508641.9933,433643.1575,35205.02167,377178.6708,511411.0162,437571.0482,35497.24836,379891.5185,515826.4437,443112.5463,35818.97742,384148.5866,521913.5746,73.25497873,1.318272969,70.764941,75.008804,37.19670423,2.97240468,31.445536,41.197422,5.432168333,5.546616019,0.03423,18.48559,10,0,10,10,79.6282156,2.933668362,74.35075,85.43889,0.163796633,0.194751412,0.033227,0.7188,0.0355096,0.1052382,0.005259,0.422229,0.004924333,0.002042993,0.003504,0.007765,16.81190377,2.596772076,11.433288,20.864352, ,ST. THOMAS,NORTH,2014
2015-PR-NORTH,0,0,0,0,0.07451272,0.06398164,0.004986301,0.188684932,0.141642194,0.108603299,0.02598208,0.341342569,27.71061644,0.111498717,27.60076712,27.85610959,0.988437491,0.023206077,0.95398366,1.010400564,0.054329054,0.028270999,0.034522222,0.149900004,0.021475065,0.022760264,0.009318019,0.098570689,362.0292577,49.98614227,312.527921,431.5784963,94.60311223,48.36237153,42.31349261,146.382878,0.204885515,0.046231197,0.128013699,0.272849309,0.865727927,0.170054424,0.617640162,1.045324163,-5.807142929,5.193704099,-17.700001,-0.6,6.894627714,2.06007686,3.447046,9.954212,3.357142857,0.744946344,2,4,8.285714286,1.857565463,5,12,1.619230571,1.742677198,0,5.502464,3453764.794,1123560.594,2002756.428,4886261.011,3411577.799,1110894.236,1974307.154,4826921.629,3374093.83,1099962.38,1948293.176,4774270.183,3341259.106,1090767.447,1924650.877,4728237.922,3313037.687,1083321.443,1903322.442,4688783.239,39.75190336,4.363179219,32.239005,44.3198,101.9793499,34.83373893,57.35029,150.375463,1.189218571,3.248887224,0.06411,12.44428,61.42857143,46.21973319,10,100,16.75955993,7.92420076,4.941925,39.977307,25.32364921,19.67913179,6.095829,60.699154,0.058358357,0.074920923,0.004121,0.200524,0.068804,0.009100073,0.05464,0.087311,45.14983171,18.37136056,22.477902,70.42775, ,PR,NORTH,2015
2015-ST. CROIX-NORTH,0,0,0,0,0.336805729,0.016413703,0.313342466,0.347917808,0.592982963,0.026811547,0.554639578,0.612183628,27.75902366,8.92E-04,27.75775342,27.76,0.979440871,5.89E-04,0.97900886,0.980498303,0.042847644,0.00297678,0.033129114,0.0469,0.008527078,0.004539054,7.07E-04,0.011632829,313.0380369,11.42691596,288.3759995,332.1217524,37.31593581,3.226925926,31.53080357,39.10568809,0.743072222,0.019795804,0.728452051,0.76865752,3.553798715,0.028354313,3.517151881,3.574739763,-5.145454545,2.924075315,-10.6,2,9.923119182,3.093306607,6.374247,16.776189,4.818181818,0.394771017,4,5,14.13636364,1.457181054,12,16,9.427061364,5.187967442,1.310305,17.707775,256477.305,790.2655492,254513.3059,256946.0568,260692.8092,797.8460169,258709.5756,261164.9119,265882.7629,805.5196951,263880.0673,266358.2744,272101.2935,813.2874596,270078.9061,272580.2719,279413.5556,821.1499895,277371.2446,279896.0593,45.05366109,2.332632245,42.323794,49.779616,30.13844445,3.095646648,25.538168,33.869151,0.879814545,0.880794042,0.01069,3.37198,10,0,10,10,139.8163724,3.643489213,132.887612,144.195953,0.652918818,0.045944242,0.548474,0.7166,0.035155182,0.006496699,0.006473,0.037654,0.026971455,2.80E-04,0.02661,0.027178,5.542892136,3.023289156,0.997391,9.285282, ,ST. CROIX,NORTH,2015
2015-ST. THOMAS-NORTH,0,0,0,0,0.470839269,0.004527739,0.462547945,0.475643836,0.83049978,0.008068799,0.815769256,0.839093529,27.72825662,0.014818344,27.7060274,27.74835616,1.02018628,0.002666042,1.01629257,1.023426765,0.052220343,0.005768997,0.044,0.056566666,0.007403826,0.001393355,0.005511201,0.012573808,415.4513346,0,415.4513346,415.4513346,62.5135154,0,62.5135154,62.5135154,1.220973495,0.158864875,1.096862993,1.441479427,3.058418877,0.175973777,2.82564964,3.254794229,-12.15666667,13.66419137,-38.799999,11,8.536854567,1.240005058,5.473476,10.912277,5,0,5,5,12.36666667,2.008316044,9,16,0.982415833,1.183800102,0.126895,3.754283,430549.882,34706.19775,376319.4407,507512.1765,431304.804,34941.55943,375989.0554,508641.9933,433643.1575,35205.02167,377178.6708,511411.0162,437571.0482,35497.24836,379891.5185,515826.4437,443112.5463,35818.97742,384148.5866,521913.5746,73.25497873,1.318272969,70.764941,75.008804,37.19670423,2.97240468,31.445536,41.197422,5.432168333,5.546616019,0.03423,18.48559,10,0,10,10,79.6282156,2.933668362,74.35075,85.43889,0.163796633,0.194751412,0.033227,0.7188,0.0355096,0.1052382,0.005259,0.422229,0.004924333,0.002042993,0.003504,0.007765,16.81190377,2.596772076,11.433288,20.864352, ,ST. THOMAS,NORTH,2015
2016-PR-NORTH,0,0,0,0,0.092501051,0.024588341,0.068852459,0.14226776,0.168682021,0.044512187,0.125838753,0.25851217,27.93005044,0.132372599,27.79734973,28.09846995,0.935988871,0.015704766,0.913352013,0.950800001,0.044458162,0.00567518,0.034989831,0.05075,0.015042314,0.001999038,0.01301166,0.020930293,361.969027,55.66892036,304.5984179,421.1043345,72.26366196,19.35357219,53.06628511,94.75804994,0.096131775,0.027085866,0.058565572,0.129439888,0.512967406,0.191239595,0.289973634,0.838190736,-6.161538538,5.226620899,-17.700001,-0.6,7.005866462,2.099976944,3.447046,9.954212,3.307692308,0.751067616,2,4,8,1.58113883,5,10,1.537997154,1.786034145,0,5.502464,3350565.173,1098207.626,2002756.428,4886261.011,3309891.614,1086324.976,1974307.154,4826921.629,3273776.764,1076156.92,1948293.176,4774270.183,3242168.296,1067707.87,1924650.877,4728237.922,3215031.019,1060991.818,1903322.442,4688783.239,39.57235615,4.487186921,32.239005,44.3198,98.256572,33.23114759,57.35029,141.014734,1.223760769,3.378872232,0.06411,12.44428,58.46153846,46.69870695,10,100,17.38491969,7.880000159,4.941925,39.977307,25.18720685,20.4757962,6.095829,60.699154,0.060500923,0.077532464,0.004121,0.200524,0.068276385,0.009246092,0.05464,0.087311,46.01758738,18.82051977,22.477902,70.42775, ,PR,NORTH,2016
